word,count
桑田滄海,2
飄走,2
進化成,2
木頭,2
追問,2
Know,2
自尊,2
搞丟,2
如果說,2
痊癒,2
走散,2
甘阮,2
趣味,2
歹攏,2
今仔日,2
傷心話,2
心肝寶貝,2
推,2
坦白,2
類,2
過問,2
隨著,2
石頭,2
苦澀,2
Fly,2
Away,2
欲,2
聰明,2
笨,2
飄蕩,2
成雨,2
碎裂成,2
瓦礫,2
開成,2
粉,2
陷,2
泥濘,2
懷裡,2
浸泡,2
公升,2
出沒,2
手筆,2
迷路,2
遊失,2
水面,2
盡力,2
捕捉,2
碎片,2
催眠,2
房間,2
筆,2
佮,2
風風雨雨,2
尊嚴,2
平安,2
流,2
夢見,2
衝動,2
即便,2
道歉,2
在意,2
剛剛,2
商店,2
換來,2
around,2
前進,2
淚滴,2
春,2
輪不停,2
冷漠,2
秋,2
迴盪,2
事情,2
比賽,2
play,2
another,2
song,2
Things,2
too,2
early,2
gone,2
疲憊,2
篤定,2
揮霍,2
渴求,2
冷卻,2
盒子,2
真相,2
信口,2
塞翁,2
直視,2
.I,2
思考,2
虛偽,2
細節,2
出錯,2
人潮,2
轉,2
灑脫,2
意識,2
輕描,2
帶過,2
好過,2
熟絡,2
提起,2
貼心,2
憑,2
難關,2
心安,2
塌,2
搞,2
喝醉,2
存下,2
海誓,2
山盟,2
長輩,2
後面,2
蠢,2
情節,2
自以為,2
犧牲,2
壯烈,2
比嘟,2
戰友,2
Where,2
知心,2
glow,2
待到,2
Watch,2
cos,2
might,2
grow,2
對象,2
閃耀,2
圍牆,2
安穩,2
握住,2
天份,2
瓜葛,2
看似,2
談笑聲,2
深切,2
觸,2
落寞,2
沮喪,2
迷惘,2
僞裝,2
逞强,2
觸碰,2
平衡,2
癮,2
束,2
刺眼,2
諒解,2
淚光,2
抵擋,2
認為,2
哎呦,2
難love,2
been,2
hard,2
Everything's,2
's,2
'd,2
make,2
complete,2
goddamn,2
',2
雙棲,2
適應,2
溫度,2
為主,2
哭完,2
甘有,2
吃飽,2
青菜,2
いっぱい,2
年代,2
明,2
STYLE,2
ちょっと,2
自首,2
Run,2
感覺離,2
寒風,2
攻陷,2
曬曬Everything,2
gon,2
愛不了,2
聽懂,2
拒絕,2
昭告,2
優越,2
可不可憐,2
安定,2
缺,2
權,2
崩潰,2
慚愧,2
害,2
虧欠,2
戲,2
告,2
骨氣,2
道別,2
放輕鬆,2
丟走,2
留戀,2
moving,2
n,2
circle,2
大街,2
犯錯,2
從頭,2
保持,2
初心,2
拋,2
insane,2
if,2
stay,2
Undo,2
Freshen,2
Get,2
Moving,2
遺落成,1
遺跡,1
象形,1
刻劃成,1
世紀,1
冰河,1
時期,1
處理,1
療癒,1
甦醒,1
廢墟,1
奇蹟,1
生機,1
更迭,1
物換,1
星移,1
流行,1
先進,1
模擬,1
暖意,1
十二,1
帽子,1
靦腆,1
先天,1
訓練,1
片天,1
寡見,1
鮮聞,1
成年人,1
辨認,1
賺,1
前程,1
和弦聲,1
一馬當先,1
佩服,1
眼界,1
刺痛,1
完結,1
萌芽,1
意氣,1
聚沙成塔,1
岔,1
商品,1
扭曲,1
真理,1
毁掉,1
覺醒,1
娃娃,1
傻瓜,1
歉意,1
真意,1
唱完,1
甚至,1
酸,1
掀起,1
波瀾,1
雨天,1
